record_scope,service,kind,region,resource_id,arn,name,july_cost_usd,lifecycle_status,provider_state,owner_stack,owner_stack_status,owner_cluster,classification_evidence,classification_confidence
billed_history,EC2 - Other,snapshot,us-west-2,snap-0197d1db7451f9201,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-0197d1db7451f9201,,9.861e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,snapshot,us-west-2,snap-065393c7ac0015ad7,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-065393c7ac0015ad7,,9.851e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,snapshot,us-west-2,snap-091fccd838e171241,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-091fccd838e171241,,9.825e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,snapshot,us-west-2,snap-03a557813894c371c,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-03a557813894c371c,,9.789e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Virtual Private Cloud,elastic_ip,us-west-2,eipalloc-067f0cbee9744a997,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-067f0cbee9744a997,,8.334e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Virtual Private Cloud,elastic_ip,us-west-2,eipalloc-07eb1481e63ef72b6,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-07eb1481e63ef72b6,,8.334e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Virtual Private Cloud,elastic_ip,us-west-2,eipalloc-0a41c16076be93c9b,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0a41c16076be93c9b,,8.334e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Virtual Private Cloud,elastic_ip,us-west-2,eipalloc-0f1d4b16c019a7b9e,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0f1d4b16c019a7b9e,,8.334e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Virtual Private Cloud,elastic_ip,us-west-2,eipalloc-0f785eb568c6c415f,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0f785eb568c6c415f,,8.334e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Simple Storage Service,bucket,unknown,lsmc-labcore-ui-prod-108782052779-usw2,,,6.288e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,snapshot,us-west-2,snap-05bd125cd96b9d513,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-05bd125cd96b9d513,,3.052e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,snapshot,us-west-2,snap-028ca48665052fa98,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-028ca48665052fa98,,3.019e-05,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Elastic Compute Cloud - Compute,instance,unknown,i-0200df2cf6831fd31,,,7.61e-06,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0da4185030bbccc2b,,,6.35e-06,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0d75af02251c65b84,,,4.39e-06,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,Amazon Elastic Compute Cloud - Compute,instance,unknown,i-07b7d8622cdd37f36,,,3.75e-06,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0769396c225f429df,,,6.2e-07,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-06940617dae9625d9,,,7e-08,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0fbe4995bfd329971,,,6e-08,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
current_inventory,EC2,instance,us-west-2,i-01e495e236a8903b0,arn:aws:ec2:us-west-2:108782052779:instance/i-01e495e236a8903b0,Compute,0.0,deleted,terminated,,,ifx-p2-1000-120-0715,AWS provider state is terminated,high
current_inventory,EC2,instance,us-west-2,i-026a3f1a8fb421d2f,arn:aws:ec2:us-west-2:108782052779:instance/i-026a3f1a8fb421d2f,HeadNode,0.0,deleted,terminated,ifx-sacctoff-1037,absent,ifx-sacctoff-1037,AWS provider state is terminated,high
current_inventory,EC2,instance,us-west-2,i-02c32e921f54478c5,arn:aws:ec2:us-west-2:108782052779:instance/i-02c32e921f54478c5,HeadNode,0.0,deleted,terminated,ifx-p2-250-0714,absent,ifx-p2-250-0714,AWS provider state is terminated,high
current_inventory,EC2,instance,us-west-2,i-04059f0d8c4f701d2,arn:aws:ec2:us-west-2:108782052779:instance/i-04059f0d8c4f701d2,HeadNode,0.0,deleted,terminated,sent-hg003-5x-0712,absent,sent-hg003-5x-0712,AWS provider state is terminated,high
current_inventory,EC2,instance,us-west-2,i-04ac6c1a5f7cebe92,arn:aws:ec2:us-west-2:108782052779:instance/i-04ac6c1a5f7cebe92,HeadNode,0.0,deleted,terminated,ifx-20260719h,absent,ifx-20260719h,AWS provider state is terminated,high
current_inventory,EC2,instance,us-west-2,i-05bfdc59d96b37cb9,arn:aws:ec2:us-west-2:108782052779:instance/i-05bfdc59d96b37cb9,Compute,0.0,deleted,terminated,,,ifx-p2-1000-120-0715,AWS provider state is terminated,high
current_inventory,EC2,instance,us-west-2,i-0cf5f8d1f59a169a3,arn:aws:ec2:us-west-2:108782052779:instance/i-0cf5f8d1f59a169a3,Compute,0.0,deleted,terminated,,,ifx-p2-1000-120-0715,AWS provider state is terminated,high
billed_history,EC2 - Other,instance,unknown,i-00008b53a6b2b5446,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00030ac958e405a89,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0005defc9d36b2e03,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0007a1f15373d1f63,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0009c707869491d27,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-000ddb9025c5d91f6,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-000ded0cbf188ee4b,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00107e7c07b58a4ea,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00152cba4d018693c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-001b38cb26d57a846,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-001fcb9068790685c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0023cc3a9c4909d8c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-002870949ccbd60c2,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-002a5f43d1208bec6,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-003048e755a4516c1,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0034bc550aa82a585,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-003593df6e54a426a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0039a2c1991fa0660,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-003ae7e389554bbdb,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0042cf6870647ec40,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-004bbcce3fa872439,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-005ac59e58d8932d1,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-006007511ccbc6a8c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00617932448c73aa1,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00642c60e72f3c5de,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-006e11a9387374216,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-007dd2158f91ec143,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00841b412456254a0,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00847e3ecc80784fb,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00891a0203fdc9f3a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00904e288aca85695,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0096847f9045929c0,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-009af123651b8e1b7,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-009b0fa53e5dc4243,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00a5983b9551e31d3,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00a9b9b9a582c0b99,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00b200e859877d28a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00b4ba6895524e03c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00bce63171dfeb130,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00c44546f578105ef,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00c7b8c86a44529ac,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00d26b289aaf30572,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00d3aaa49c5b8bd08,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00d7430f51b51c46d,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00da88087c6f3ae19,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00e30657d443a0db6,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00e4b29c7e77199f3,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00f0a3636d06c3cf1,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00f2485f3b0568df4,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00f2b809e7564f994,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-00f9db66fa734b937,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0106649a9db48f1db,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0111e5426ec983352,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0113aa8a0eaf8b8a1,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-011702c927edd041e,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0122f7923ad6a8e1b,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01231968f6c5e3896,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-013067aaaa68f628d,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0139bf07d061b0170,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-013a213a7dbd06d21,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-013cd8ca9cc0c3a47,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-013ceabf53a67dc6a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-013f01a2b0b6e07fa,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0143aebc62d373341,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0147607ed312be9ce,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01478f27213a9902a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-014c3496cde1e6ad1,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0152663da3c23e586,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01550a03f82f2debc,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-015897ce2b834bd3d,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-016309432570d40a6,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01688c63af66a319e,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-016f997d4469071a7,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0188b6f183d1c2b7f,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-018ba0cbdc779e6ef,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-018f392ffa2587038,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01940344acb1d7661,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01a1ca1925efdf348,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01a22e950f3627e00,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01a2a8e025dac3853,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01a3abe5ac8f6b4ad,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01aaf78fc2cf31e81,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01af4e25ef13cc9b3,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01b342184ad4479c7,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01b508a5c2c485385,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01b80b08791821a70,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01bac1315085a9e5e,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01bd25115bd5c183c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01c4becd7e4272030,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01c75bc23fd04f993,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01ca8ad27877dac21,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01cb6b3cad0934271,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01cb8ac3f1d698ff1,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01cebba824e9b3258,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01d47107128cba60d,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01d4ace4cf4d70d04,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01d93ceb53a69676c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01d9f5767afcfe110,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01e0545aa9553ad23,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01e3ccdcc2af05834,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01ee2fe063d054a9c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-01f589fdd431a2d27,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02036ee8a105ced80,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0208eb62c8385662e,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0218359b61d125d75,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-021ad0f82f14d8814,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-021f1f7b85bd54f54,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-022189c7c713d3da8,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-022c5dd9a4db2a9d3,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-022d9a923f1081028,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-022e811543339a898,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-023c17f9273595eaa,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02426e22a91db7262,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0243da1242a9ec47a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0246745291ccf7893,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0249bde3bab1d9667,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02522894cc1ac120a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02599e9ae3077b80c,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-025cfe19dd7a54af6,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-026b407883f90090e,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0272f787cea27774b,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-027740d884e924506,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02784bd389a53f23f,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-0279d0dc4ced29579,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-027a7334aec0f2c53,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-027c5ea71f703c296,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-027c9c12731b79e87,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-027d636e3967575ac,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-028a606e90e6a5da3,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-028cc140615a17f18,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-028db1a33e65cbccf,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02951299aadc09b55,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-029e8be0897143dcd,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02a62d6d961e5db42,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02ae3111ba01e0097,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02b12d34531536bac,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02b36e496358701cf,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02b600977c6c8e308,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02b66e23a0f9fc4bc,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02b75e4c488ce5bdf,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02bb191118b0513cd,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02bbf402a4b3853c9,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02c5d7c39a26ed78a,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02ca12737f57cf1f2,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02cc164c50fea58a5,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02d569cc096510b4d,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02dbdff9396fb67d0,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02dc78196d49ca749,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
billed_history,EC2 - Other,instance,unknown,i-02e660caf8ad282d5,,,0.0,deleted,absent,,,,billed in July but absent from the refreshed all-region direct inventory,high
