period_start,period_end,key,amount_usd,estimated
2026-02-20,2026-03-01,USW2-CW:MetricMonitorUsage,0.0,False
2026-02-20,2026-03-01,USW2-CW:Requests,0.0,False
2026-02-20,2026-03-01,USW2-Catalog-Request,0.0,False
2026-02-20,2026-03-01,USW2-CloudFront-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-CloudFront-Out-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-CognitoEssentialsMAU,0.0,False
2026-02-20,2026-03-01,USW2-DataProcessing-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-DataTransfer-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-DataTransfer-Out-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-DataTransfer-Regional-Bytes,4.5781958856,False
2026-02-20,2026-03-01,USW2-EBS:SnapshotUsage,1.6433601379,False
2026-02-20,2026-03-01,USW2-EBS:VolumeUsage.gp3,118.5481365651,False
2026-02-20,2026-03-01,USW2-EBSOptimized:c6i.32xlarge,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:c6i.metal,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:c7i.metal-48xl,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:m7i-flex.2xlarge,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:m7i.48xlarge,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:m7i.metal-48xl,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:r6i.metal,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:r7i.48xlarge,0.0,False
2026-02-20,2026-03-01,USW2-EBSOptimized:r7i.metal-48xl,0.0,False
2026-02-20,2026-03-01,USW2-EC2-free-metering,0.0,False
2026-02-20,2026-03-01,USW2-ECR-free-metering,0.0,False
2026-02-20,2026-03-01,USW2-EU-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-EU-AWS-Out-Bytes,3.25347e-05,False
2026-02-20,2026-03-01,USW2-EUC1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-EUC1-AWS-Out-Bytes,6.78343e-05,False
2026-02-20,2026-03-01,USW2-EUN1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-EUN1-AWS-Out-Bytes,2.653e-07,False
2026-02-20,2026-03-01,USW2-EUW2-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-EUW2-AWS-Out-Bytes,6.6571e-06,False
2026-02-20,2026-03-01,USW2-EUW3-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-EUW3-AWS-Out-Bytes,7.06e-08,False
2026-02-20,2026-03-01,USW2-Fargate-GB-Hours,0.9611193376,False
2026-02-20,2026-03-01,USW2-Fargate-vCPU-Hours:perCPU,4.3763904136,False
2026-02-20,2026-03-01,USW2-FreeComplianceCheck,0.0,False
2026-02-20,2026-03-01,USW2-FreeEventsAnalyzed,0.0,False
2026-02-20,2026-03-01,USW2-FreeLogsAnalyzedBytes,0.0,False
2026-02-20,2026-03-01,USW2-FreeMonitoredContainerImage,0.0,False
2026-02-20,2026-03-01,USW2-FreeMonitoredEC2,0.0,False
2026-02-20,2026-03-01,USW2-FreeMonitoredFunction,0.0,False
2026-02-20,2026-03-01,USW2-FreeMonitoredFunctionCode,0.0,False
2026-02-20,2026-03-01,USW2-FreeRDSvCPUMonitored,0.0,False
2026-02-20,2026-03-01,USW2-InstanceUsage:db.r6g.large,0.04333316,False
2026-02-20,2026-03-01,USW2-InstanceUsage:db.t4g.micro,3.75025776,False
2026-02-20,2026-03-01,USW2-LCUUsage,0.0,False
2026-02-20,2026-03-01,USW2-Lambda-Code-free-metering,0.0,False
2026-02-20,2026-03-01,USW2-Lambda-GB-Second,0.0,False
2026-02-20,2026-03-01,USW2-Lambda-Standard-free-metering,0.0,False
2026-02-20,2026-03-01,USW2-LoadBalancerUsage,5.31,False
2026-02-20,2026-03-01,USW2-MEC1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-MES1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-MES1-AWS-Out-Bytes,2.039e-07,False
2026-02-20,2026-03-01,USW2-MonitoredFunctionCode,0.42,False
2026-02-20,2026-03-01,USW2-NatGateway-Bytes,40.9477509297,False
2026-02-20,2026-03-01,USW2-NatGateway-Hours,38.88,False
2026-02-20,2026-03-01,USW2-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-02-20,2026-03-01,USW2-PublicIPv4:IdleAddress,0.000750015,False
2026-02-20,2026-03-01,USW2-PublicIPv4:InUseAddress,11.360808335,False
2026-02-20,2026-03-01,USW2-RDS:GP2-Storage,1.0691957125,False
2026-02-20,2026-03-01,USW2-ReadRequestUnits,0.0049829375,False
2026-02-20,2026-03-01,USW2-Request,0.0,False
2026-02-20,2026-03-01,USW2-Requests-Tier1,2.562065,False
2026-02-20,2026-03-01,USW2-Requests-Tier2,0.034622,False
2026-02-20,2026-03-01,USW2-Requests-Tier8,0.00081,False
2026-02-20,2026-03-01,USW2-Resource-Operation-Count,0.0,False
2026-02-20,2026-03-01,USW2-SAE1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-SAE1-AWS-Out-Bytes,1.841e-07,False
2026-02-20,2026-03-01,USW2-ScheduledInvocation,0.0,False
2026-02-20,2026-03-01,USW2-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-02-20,2026-03-01,USW2-SpotUsage:c6i.32xlarge,102.1594714642,False
2026-02-20,2026-03-01,USW2-SpotUsage:c6i.metal,36.3880437351,False
2026-02-20,2026-03-01,USW2-SpotUsage:c7i.metal-48xl,94.2426008333,False
2026-02-20,2026-03-01,USW2-SpotUsage:m7i.48xlarge,2411.8504652813,False
2026-02-20,2026-03-01,USW2-SpotUsage:m7i.metal-48xl,198.5685494865,False
2026-02-20,2026-03-01,USW2-SpotUsage:r6i.metal,1.84992,False
2026-02-20,2026-03-01,USW2-SpotUsage:r7i.48xlarge,1306.1291864409,False
2026-02-20,2026-03-01,USW2-SpotUsage:r7i.metal-48xl,198.6987798687,False
2026-02-20,2026-03-01,USW2-Storage,911.3044553472,False
2026-02-20,2026-03-01,USW2-Tables-Requests-Tier1,9e-05,False
2026-02-20,2026-03-01,USW2-TagStorage-TagHrs,9.42264e-05,False
2026-02-20,2026-03-01,USW2-TimedPITRStorage-ByteHrs,3.713e-07,False
2026-02-20,2026-03-01,USW2-TimedStorage-ByteHrs,263.4543073043,False
2026-02-20,2026-03-01,USW2-USE1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-USE1-AWS-Out-Bytes,0.0003318431,False
2026-02-20,2026-03-01,USW2-USE2-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-USE2-AWS-Out-Bytes,1.90469e-05,False
2026-02-20,2026-03-01,USW2-USW1-AWS-In-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-USW1-AWS-Out-Bytes,8.523e-07,False
2026-02-20,2026-03-01,USW2-VendedLog-Bytes,0.0,False
2026-02-20,2026-03-01,USW2-WriteRequestUnits,0.00266875,False
2026-02-20,2026-03-01,af-south-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-east-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-northeast-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-northeast-2-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-northeast-3-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-south-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-south-2-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-southeast-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-southeast-2-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ap-southeast-3-KMS-Requests,0.0,False
2026-02-20,2026-03-01,ca-central-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,eu-central-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,eu-north-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,eu-west-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,eu-west-2-KMS-Requests,0.0,False
2026-02-20,2026-03-01,eu-west-3-KMS-Requests,0.0,False
2026-02-20,2026-03-01,sa-east-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,us-east-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,us-east-2-KMS-Requests,0.0,False
2026-02-20,2026-03-01,us-west-1-KMS-Requests,0.0,False
2026-02-20,2026-03-01,us-west-2-KMS-Keys,0.0327380944,False
2026-02-20,2026-03-01,us-west-2-KMS-Requests,0.0,False
2026-03-01,2026-04-01,AFS1-AWSSecretsManagerAPIRequest,1e-05,False
2026-03-01,2026-04-01,AFS1-Catalog-Request,0.0,False
2026-03-01,2026-04-01,AFS1-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,AFS1-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,AFS1-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,AFS1-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,AFS1-EventsAnalyzed,0.05597,False
2026-03-01,2026-04-01,AFS1-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,AFS1-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,AFS1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,AFS1-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,AFS1-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,AFS1-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,AFS1-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,AFS1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,AFS1-Tables-Requests-Tier1,0.000372,False
2026-03-01,2026-04-01,APE1-AWSSecretsManagerAPIRequest,1e-05,False
2026-03-01,2026-04-01,APE1-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APE1-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APE1-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APE1-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APE1-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APE1-EventsAnalyzed,0.05901456,False
2026-03-01,2026-04-01,APE1-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APE1-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APE1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APE1-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APE1-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,APE1-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APE1-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APE1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APE1-Tables-Requests-Tier1,0.00031,False
2026-03-01,2026-04-01,APN1-AWSSecretsManagerAPIRequest,0.000155,False
2026-03-01,2026-04-01,APN1-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APN1-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APN1-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APN1-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APN1-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APN1-EventsAnalyzed,0.05306224,False
2026-03-01,2026-04-01,APN1-FreeComplianceCheck,0.0,False
2026-03-01,2026-04-01,APN1-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APN1-Lambda-Code-free-metering,0.0,False
2026-03-01,2026-04-01,APN1-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APN1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APN1-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APN1-PaidComplianceCheck,0.656,False
2026-03-01,2026-04-01,APN1-PaidEventsAnalyzed,0.00877448,False
2026-03-01,2026-04-01,APN1-Requests-Tier1,0.0002914,False
2026-03-01,2026-04-01,APN1-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APN1-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APN1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APN1-Tables-Requests-Tier1,0.0002914,False
2026-03-01,2026-04-01,APN1-USW2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APN1-USW2-AWS-Out-Bytes,4.2e-08,False
2026-03-01,2026-04-01,APN2-AWSSecretsManagerAPIRequest,0.000155,False
2026-03-01,2026-04-01,APN2-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APN2-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APN2-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APN2-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APN2-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APN2-EventsAnalyzed,0.0517086,False
2026-03-01,2026-04-01,APN2-FreeComplianceCheck,0.0,False
2026-03-01,2026-04-01,APN2-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APN2-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APN2-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APN2-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APN2-PaidComplianceCheck,0.656,False
2026-03-01,2026-04-01,APN2-PaidEventsAnalyzed,0.0085882,False
2026-03-01,2026-04-01,APN2-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,APN2-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APN2-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APN2-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APN2-Tables-Requests-Tier1,0.000279,False
2026-03-01,2026-04-01,APN2-USW2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APN2-USW2-AWS-Out-Bytes,3.7e-08,False
2026-03-01,2026-04-01,APN3-AWSSecretsManagerAPIRequest,0.000155,False
2026-03-01,2026-04-01,APN3-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APN3-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APN3-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APN3-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APN3-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APN3-EventsAnalyzed,0.056175,False
2026-03-01,2026-04-01,APN3-FreeComplianceCheck,0.0,False
2026-03-01,2026-04-01,APN3-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APN3-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APN3-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APN3-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APN3-PaidComplianceCheck,0.656,False
2026-03-01,2026-04-01,APN3-PaidEventsAnalyzed,0.00921,False
2026-03-01,2026-04-01,APN3-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,APN3-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APN3-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APN3-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APN3-Tables-Requests-Tier1,0.0002914,False
2026-03-01,2026-04-01,APN3-USW2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APN3-USW2-AWS-Out-Bytes,4.2e-08,False
2026-03-01,2026-04-01,APS1-AWSSecretsManagerAPIRequest,0.000155,False
2026-03-01,2026-04-01,APS1-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APS1-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS1-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APS1-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APS1-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APS1-EventsAnalyzed,0.0517408,False
2026-03-01,2026-04-01,APS1-FreeComplianceCheck,0.0,False
2026-03-01,2026-04-01,APS1-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APS1-Lambda-Code-free-metering,0.0,False
2026-03-01,2026-04-01,APS1-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APS1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APS1-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS1-PaidComplianceCheck,0.656,False
2026-03-01,2026-04-01,APS1-PaidEventsAnalyzed,0.0085882,False
2026-03-01,2026-04-01,APS1-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,APS1-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APS1-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APS1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS1-Tables-Requests-Tier1,0.00031,False
2026-03-01,2026-04-01,APS1-USW2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS1-USW2-AWS-Out-Bytes,4.2e-08,False
2026-03-01,2026-04-01,APS2-AWSSecretsManagerAPIRequest,0.000155,False
2026-03-01,2026-04-01,APS2-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APS2-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS2-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APS2-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APS2-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APS2-EventsAnalyzed,0.0516994,False
2026-03-01,2026-04-01,APS2-FreeComplianceCheck,0.0,False
2026-03-01,2026-04-01,APS2-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APS2-Lambda-Code-free-metering,0.0,False
2026-03-01,2026-04-01,APS2-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APS2-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APS2-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS2-PaidComplianceCheck,0.656,False
2026-03-01,2026-04-01,APS2-PaidEventsAnalyzed,0.0085606,False
2026-03-01,2026-04-01,APS2-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,APS2-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APS2-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APS2-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS2-Tables-Requests-Tier1,0.000341,False
2026-03-01,2026-04-01,APS2-USW2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS2-USW2-AWS-Out-Bytes,4.5e-08,False
2026-03-01,2026-04-01,APS3-AFS1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APE2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APN1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APN2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APN2-AWS-Out-Bytes,1.6e-08,False
2026-03-01,2026-04-01,APS3-APN3-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APS1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APS2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APS5-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APS6-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APS8-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-APS9-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-AWSSecretsManagerAPIRequest,0.000155,False
2026-03-01,2026-04-01,APS3-CAN1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APS3-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-DataTransfer-Regional-Bytes,4.93e-08,False
2026-03-01,2026-04-01,APS3-EBS:SnapshotUsage,2.4084716788,False
2026-03-01,2026-04-01,APS3-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APS3-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APS3-ESC1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-EU-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-EUC1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-EUN1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-EUW2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-EUW3-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-EventsAnalyzed,0.0504724,False
2026-03-01,2026-04-01,APS3-FreeComplianceCheck,0.0,False
2026-03-01,2026-04-01,APS3-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APS3-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APS3-NatGateway-Bytes,2.55515e-05,False
2026-03-01,2026-04-01,APS3-NatGateway-Hours,83.328,False
2026-03-01,2026-04-01,APS3-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APS3-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS3-PaidComplianceCheck,0.656,False
2026-03-01,2026-04-01,APS3-PaidEventsAnalyzed,0.0081884,False
2026-03-01,2026-04-01,APS3-PublicIPv4:InUseAddress,7.44,False
2026-03-01,2026-04-01,APS3-Requests-Tier1,0.00031,False
2026-03-01,2026-04-01,APS3-Requests-Tier2,8.32e-05,False
2026-03-01,2026-04-01,APS3-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APS3-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APS3-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS3-Tables-Requests-Tier1,0.00031,False
2026-03-01,2026-04-01,APS3-TimedStorage-ByteHrs,15.8413788696,False
2026-03-01,2026-04-01,APS3-USE1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-USE2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-USE2-AWS-Out-Bytes,6.4e-09,False
2026-03-01,2026-04-01,APS3-USW1-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-USW2-AWS-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS3-USW2-AWS-Out-Bytes,4e-08,False
2026-03-01,2026-04-01,APS4-AWSSecretsManagerAPIRequest,1e-05,False
2026-03-01,2026-04-01,APS4-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APS4-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS4-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APS4-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APS4-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APS4-EventsAnalyzed,0.0514326,False
2026-03-01,2026-04-01,APS4-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APS4-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APS4-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APS4-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS4-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,APS4-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APS4-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APS4-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS4-Tables-Requests-Tier1,0.00031,False
2026-03-01,2026-04-01,APS5-AWSSecretsManagerAPIRequest,1e-05,False
2026-03-01,2026-04-01,APS5-Catalog-Request,0.0,False
2026-03-01,2026-04-01,APS5-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,APS5-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,APS5-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,APS5-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,APS5-EventsAnalyzed,0.0491832,False
2026-03-01,2026-04-01,APS5-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,APS5-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,APS5-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,APS5-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS5-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,APS5-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,APS5-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,APS5-SecurityHubProduct:FreeFindingsIngestion,0.0,False
2026-03-01,2026-04-01,APS5-Tables-Requests-Tier1,0.00031,False
2026-03-01,2026-04-01,Aurora:BackupUsage,0.000194642,False
2026-03-01,2026-04-01,Aurora:ServerlessV2Usage,25.5819333335,False
2026-03-01,2026-04-01,Aurora:StorageIOUsage,2.6768118,False
2026-03-01,2026-04-01,Aurora:StorageUsage,0.0080101014,False
2026-03-01,2026-04-01,BoxUsage:t3.large,0.0498968704,False
2026-03-01,2026-04-01,BoxUsage:t3.small,0.5513964352,False
2026-03-01,2026-04-01,BoxUsage:t3a.2xlarge,116.8768425664,False
2026-03-01,2026-04-01,CA-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,CA-DataTransfer-Out-OBytes,4.73e-08,False
2026-03-01,2026-04-01,CA-Requests-HTTPS-Proxy,0.0,False
2026-03-01,2026-04-01,CA-Requests-Tier2-HTTPS,0.0,False
2026-03-01,2026-04-01,CAN1-AWSSecretsManagerAPIRequest,0.000155,False
2026-03-01,2026-04-01,CAN1-Catalog-Request,0.0,False
2026-03-01,2026-04-01,CAN1-DataTransfer-In-Bytes,0.0,False
2026-03-01,2026-04-01,CAN1-DataTransfer-Out-Bytes,0.0,False
2026-03-01,2026-04-01,CAN1-EC2-free-metering,0.0,False
2026-03-01,2026-04-01,CAN1-ECR-free-metering,0.0,False
2026-03-01,2026-04-01,CAN1-EventsAnalyzed,0.0516994,False
2026-03-01,2026-04-01,CAN1-FreeComplianceCheck,0.0,False
2026-03-01,2026-04-01,CAN1-FreeEventsAnalyzed,0.0,False
2026-03-01,2026-04-01,CAN1-Lambda-Standard-free-metering,0.0,False
2026-03-01,2026-04-01,CAN1-OtherProduct:FreeFindingsIngestion-FreeTrial,0.0,False
2026-03-01,2026-04-01,CAN1-OtherProduct:PaidFindingsIngestion,0.0,False
2026-03-01,2026-04-01,CAN1-PaidComplianceCheck,0.656,False
2026-03-01,2026-04-01,CAN1-PaidEventsAnalyzed,0.0085468,False
2026-03-01,2026-04-01,CAN1-Requests-Tier1,0.0,False
2026-03-01,2026-04-01,CAN1-Requests-Tier8,0.00279,False
2026-03-01,2026-04-01,CAN1-SC-API-Calls,0.0,False
2026-03-01,2026-04-01,CAN1-SecurityHubProduct:FreeFindingsIngestion,0.0,False
